,index,value_counts
1222,طنبذا,1
1221,الجامبكية,1
1220,أرجوزة,1
1219,ابام,1
1218,بهائم,1
1217,الجبيل الصغير,1
1216,بروسا,1
1215,الشريف,1
1214,سوله,1
1213,بيتهم,1
1212,ك+ كريم,1
1211,النجابة,1
1210,شاطئ الفرات,1
1209,تمول,1
1208,البغلة,1
1207,بالنخالين,1
1206,بحر النيل,1
1205,راهق,1
1204,تلمسين,1
1203,قرآ الميعاد,1
1202,بزازا,1
1201,جماعة,1
1200,بالفرغل,1
1199,بجلجولية,1
1198,الغرابية,1
1197,الوظائف,1
1196,صعيد,1
1195,الغزالية,1
1559,سنان,1
1561,دار منجك اليوسفي,1
2095,الحرمة,1
1913,عكا,1
1927,حسان,1
1926,عقربا,1
1925,رسا,1
1924,باليعقوبة,1
1923,بمرسيفون,1
1922,لدة,1
1921,خبزة,1
1920,سوق اللبن,1
1919,بلانا,1
1918,باب الصاغة,1
1917,حشمة,1
1916,جبل زرهون,1
1915,العباسة,1
1914,قاسم,1
1912,لببا,1
1896,اشموم جريس,1
1911,الحبك,1
1910,الإسطنبولي,1
1909,بالاقباعي,1
1908,لخيبر,1
1907,تأسف,1
1906,بالرسلانية,1
1905,لنلزهة,1
1904,البؤس,1
1903,تربة الدوادار,1
1902,بيت قراجا,1
1901,صاوبولي,1
1900,أسره,1
1899,اصطنبول,1
1898,محضر,1
1928,سمان,1
1929,رويان,1
1930,بالمرستان,1
1931,الحسامية,1
1960,دولة,1
1959,منية القائد,1
1958,الفقاهة,1
1957,ظاهريه العباسية,1
1956,بجماعيل,1
1955,ببرنكيم,1
1954,سنكلوم,1
1953,الصين,1
1952,والزيرك,1
1951,الدكناء,1
1950,اتادارية,1
1949,دير الطين,1
1948,رمد,1
1947,يأنس,1
1946,إسناد,1
1945,بكجور,1
1944,بحارة زويلة,1
1943,الحارة,1
1942,انلغد,1
1941,رباطه,1
1940,البحر الملج,1
1939,بعشما,1
1938,أميان,1
1937,ينبغ,1
1936,تتا,1
1935,تجريده سوار,1
1934,شكال,1
1933,بماهان,1
1932,النورية,1
1897,كريه,1
1895,بالبحمون,1
1962,الخلف,1
1846,السعودية,1
1860,اليانسية,1
1859,تربة السلطان,1
1858,الحلي,1
1857,الرحبية,1
1856,أبا القسم,1
1855,المراغة,1
1854,أشي,1
1853,بالعباسة,1
1852,بقجماس,1
1851,القباني,1
1850,الأزرق,1
1849,الخيف,1
1848,كمسامح,1
1847,خربه روحاء,1
1845,هتاك,1
1894,مؤمن,1
1844,باب الصحراء,1
1843,السيوفية,1
1842,بدمش,1
1841,نابت,1
1840,لمنوف,1
1839,صثفر,1
1838,بالدواخلي,1
1837,كنبوش,1
1836,وديسط,1
1835,بزيلع,1
1834,المنصور,1
1833,الساباط,1
1832,الاقرم,1
1831,التحريك,1
1861,وتمراز,1
1862,والبيرسية,1
1863,والقرا س+ نقريه,1
1864,وقطز,1
1893,نرستك,1
1892,بخواجا جهان,1
1891,الشابانية,1
1890,اكجرات,1
1889,والايتمشية,1
1888,قجا,1
1887,سقاقس,1
1886,برصافا,1
1885,القصاعين,1
1884,العلاء,1
1883,شراز,1
1882,المشكاة,1
1881,بخنج,1
1880,وادي منى,1
1879,افلوري,1
1878,بطنبد,1
1877,جد,1
1876,ببارنبارة,1
1875,بني النصيبي,1
1874,ببارنبار,1
1873,أصالة,1
1872,بالسنيبلة,1
1871,باب الزهومة,1
1870,كزلبغا,1
1869,ابن الغزولي,1
1868,الازهرللتقسيم,1
1867,الشرفة,1
1866,باب أجياد,1
1865,بحاء,1
1961,والخليف,1
1963,أريحا,1
1562,وادي ينبوع,1
2047,قرنكرات,1
2061,أحمان,1
2060,حجر السعادة,1
2059,وخازنداريته,1
2058,بالخازندار,1
2057,بجمقدارا,1
2056,أبي قبيس,1
2055,بالبهنساوية,1
2054,الآبار,1
2053,الوأر,1
2052,اليربوع,1
2051,طوخا,1
2050,كائنة الرها,1
2049,لتوقياميس,1
2048,توقياميس,1
2046,الصوة,1
2030,بفناها,1
2045,العشير,1
2044,بالخازندارية,1
2043,بهيت,1
2042,رخ,1
2041,تفقه,1
2040,بيبرس,1
2039,المراغي,1
2038,سويقه اللالا,1
2037,البهاليل,1
2036,قسطنطينة,1
2035,أملاق,1
2034,وبالسكندري,1
2033,الكنية,1
2032,بل,1
2062,جاكردره,1
2063,مال,1
2064,بكردنكس,1
2065,تبريزيا,1
2094,بجماز,1
2093,صراي,1
2092,إصفهان,1
2091,ببلغادر,1
2090,الزلابية,1
2089,أنس سبيل,1
2088,قرآ باغ,1
2087,جهز,1
2086,وبالقوسا,1
2085,الأبواب,1
2084,نابلي,1
2083,جنكزخان,1
2082,مرج دابق,1
2081,اترار,1
2080,البهائم,1
2079,برقوقا,1
2078,الدويدارية,1
2077,الطنبغا,1
2076,الحوباني,1
2075,مريوط,1
2074,شيطان,1
2073,الطولوني,1
2072,الجمالي,1
2071,المرقبي,1
2070,اقبغا,1
2069,وخازندار,1
2068,لحجوبية,1
2067,أصلان,1
2066,اسنبغا,1
2031,ناب,1
2029,بزنورة,1
1964,أرض الطبالة,1
1980,بلار,1
1994,والرحبية,1
1993,الحرمين المحيوي,1
1992,الدمارة,1
1991,وابيار,1
1990,النويريين,1
1989,الدرب,1
1988,الرقاقية,1
1987,جلجولية,1
1986,بمشامش,1
1985,ثقيف,1
1984,الرسائل,1
1983,بباعونة,1
1982,هامات,1
1981,ججا,1
1979,مكة أدرك,1
2028,الاسمعيلي,1
1978,ثور,1
1977,البلالي,1
1976,الفاضلية,1
1975,رديني,1
1974,نقيرين,1
1973,تغري,1
1972,سمعان,1
1971,قيلان,1
1970,بنقاوس,1
1969,بالتمسخر,1
1968,الخانكي,1
1967,منية بدر,1
1966,الكعكيبن,1
1965,بخانقيا,1
1995,والشاطبية,1
1996,ك+ المنية,1
1997,شبا,1
1998,وبهتيت,1
2027,مكة قطنها,1
2026,وبالزمامية,1
2025,بحبراض,1
2024,بالبارزية,1
2023,ججة,1
2022,الوسواس,1
2021,اليسع,1
2020,بالرازي,1
2019,ك+ دمياط,1
2018,باللوق,1
2017,دهشور,1
2016,وبرنشت,1
2015,بصوينة,1
2014,الأرفية,1
2013,زريق,1
2012,مئزر,1
2011,بتمرلنك,1
2010,ليال,1
2009,شنويه,1
2008,كفر دمرداش,1
2007,الشمس المالقي,1
2006,تأليفي,1
2005,المدينة البيضاء,1
2004,لصوينة,1
2003,اش,1
2002,باب القوس,1
2001,الإبانة,1
2000,باصفون,1
1999,الجبلين,1
1830,للمؤيدية,1
1829,نجية,1
1828,برصة,1
1646,أم ألوفا,1
1660,لبليان,1
1659,الحاء,1
1658,لبجاية,1
1657,لبلبيس,1
1656,لبارنبار,1
1655,لبردين,1
1654,بطرا,1
1653,لتلعفر,1
1652,لقويسنة,1
1651,القلاقسي,1
1650,القوصي,1
1649,الجركسية,1
1648,بني ثقبه,1
1647,ميلب,1
1645,راجح,1
1629,مآرب,1
1644,العبادلة,1
1643,الزرزر,1
1642,أم ريم,1
1641,روح,1
1640,زركش,1
1639,ولده,1
1638,جمادى,1
1637,البدرشين,1
1636,المكاري,1
1635,جاركس,1
1634,الزنيية,1
1633,الابيار,1
1632,الجناير,1
1631,ببسق,1
1661,لتلوانة,1
1662,لدهمرو,1
1663,لجلجوليا,1
1664,وجرجان,1
1693,السندفائي,1
1692,البرشكي,1
1691,لقيسارية,1
1690,الدمامرة,1
1689,خجند,1
1688,التريكي,1
1687,لبرزلة,1
1686,طنبدي,1
1685,لابوصير,1
1684,الادكاوي,1
1683,أباد,1
1682,لادكو,1
1681,بحر الشام,1
1680,لابوتيج,1
1679,الاقفاصي,1
1678,جيزة,1
1677,مكة الاقفهسي,1
1676,تركية,1
1675,لارميون,1
1674,وادي بني سالم,1
1673,للبيجور,1
1672,سوط واو,1
1671,بلينه,1
1670,الخانكاه,1
1669,لجوجر,1
1668,جاجرم,1
1667,الدميسني,1
1666,للجعفرية,1
1665,جعبر,1
1630,بالمليسا,1
1628,المحرقى,1
1827,وبالجانبكية,1
1578,ردأن,1
1593,بحري,1
1592,لمناوهلة,1
1591,مازونة,1
1590,مشهد صالح,1
1589,مكة المدينة,1
1588,حلفا,1
1587,حنتم,1
1586,قاوان,1
1585,القليوبي,1
1584,القرافي,1
1582,نطوبس,1
1581,بني الجيعان,1
1580,سرار,1
1579,البالسي,1
1577,بالقابسي,1
1627,أمنه,1
1576,نفيا,1
1575,سخاوسنهور,1
1574,القائد,1
1573,بونه,1
1572,الواسطي,1
1571,قرتيا,1
1570,العربية,1
1569,بالخانقاة,1
1568,بتادف,1
1567,طوغان,1
1566,البالسية,1
1565,رغبة بني الأمانة,1
1564,بالكرماني,1
1563,الدعدع,1
1594,الشام الكفيري,1
1595,القيصراني,1
1596,القليجي,1
1597,القونوي,1
1626,باللاطنقشية,1
1625,المرداني,1
1624,بحر الفرات,1
1623,الجزيرة وواسط,1
1622,رام,1
1621,بالبقاعى,1
1620,البروجردى,1
1619,بالحريرين,1
1618,الكافروي,1
1617,النفاس,1
1616,سيدي عقبة,1
1615,الحلاوية,1
1614,آدم,1
1613,بنى,1
1612,دار الطعم,1
1611,تربة الزمام,1
1610,المناوهلي,1
1609,بالخواصين,1
1608,أرخه,1
1607,المنفلوطي,1
1606,المحرقة,1
1605,بني خصيب,1
1604,الملتوتي,1
1603,بالمنهلي,1
1602,أبين,1
1601,لكازرون,1
1600,الاباريقي,1
1599,الكازروني,1
1598,لكرمان,1
1694,الصندلي,1
1695,لطبلاوة,1
1696,طنبا,1
1779,أديار,1
1793,نزر,1
1792,الركسنية,1
1791,العافية,1
1790,بدلجة,1
1789,لسوهاء,1
1788,ضم المهملة,1
1787,أولاد تمر,1
1786,البريج,1
1785,الغراقة,1
1784,بالخشابين,1
1783,النويري,1
1782,ونويرة,1
1781,بني النويري,1
1780,بالقبانة,1
1778,همزة ممالة,1
1697,لطلخا,1
1777,شبنكالة,1
1776,لاصبهان,1
1775,باب الجديد,1
1774,بالخيف,1
1773,السنقورية,1
1772,هاء,1
1771,بنيزيز,1
1770,بشقان,1
1769,عين ثرمان,1
1768,خربة روحاء,1
1767,أبي زويلة,1
1766,الشريفة,1
1765,وطنتدا,1
1764,القانبيهية,1
1794,التلواني,1
1795,نكد,1
1796,البشتكية,1
1797,قريبة,1
1826,تربة ناصر,1
1825,السوية,1
1824,بالوراريق,1
1823,تربة الاوجاقي,1
1822,الحناء,1
1821,الكركي,1
1820,بيعقوبا,1
1819,بالزبداني,1
1818,هدة,1
1817,لانبوية,1
1816,دار البطيخ,1
1815,سمرقندر,1
1814,ديسط,1
1813,باب الفرادسي,1
1812,بالمسلمية,1
1811,درسه,1
1810,رمح,1
1809,الابلستين,1
1808,بالتبانية,1
1807,الذراع,1
1806,أفرش,1
1805,المملكة المصرية,1
1804,الملك,1
1803,آليان,1
1802,الماغوصة,1
1801,لصنندفا,1
1800,العمدة,1
1799,شيشين,1
1798,قبة الصالح,1
1763,الإيوان,1
1762,أملاق زائد,1
1761,بيدمر,1
1728,عجيسة,1
1726,الشارمساحي,1
1725,السخاوي,1
1724,السلموني,1
1723,السدرسي,1
1722,نونين,1
1721,زينون,1
1720,للزبيرية,1
1719,زراتيت,1
1718,وذيبة,1
1717,ذيبي,1
1716,الذيبة,1
1715,سربام,1
1714,الغمرية,1
1713,الدفريين,1
1712,حيص,1
1711,الشقطي,1
1710,الشغري,1
1709,شرجه,1
1708,ك+ الأول,1
1707,لقوص,1
1706,القويسني,1
1705,وهرمز,1
1704,الأجر,1
1703,لغراقة,1
1702,العيني,1
1701,لدهتورة,1
1700,العياشي,1
1699,العيزري,1
1698,العيزرية,1
1727,الشراريبي,1
1729,وسكندرية,1
1760,طبيبة,1
1730,بسندبسط,1
1759,بالاتابكية,1
1758,وبالبيبرسية,1
1757,بيت وجاهة,1
1756,باطل,1
1755,الجردكية,1
1754,السلسلة,1
1753,الزهومة,1
1752,بالخانقان,1
1751,بالزواية,1
1750,أم الصالح,1
1749,طبية,1
1748,بربره,1
1747,وقتابل,1
1746,بكلبرجا,1
1745,ألدكن,1
1744,بالنابتية,1
1743,الروضة النبوية,1
1742,الخانقاة,1
1741,دمش,1
1740,بقنيطرة,1
1739,رمان,1
1738,شبري النخلة,1
1737,بالازهروحضر,1
1736,لغنجار,1
1735,هيأ,1
1734,لعبك,1
1733,ازلان,1
1732,املحلة,1
1731,ترب الأشرف,1
3166,العبلا,1
