,index,value_counts
1595,قبة الصالح,1
1594,قريبة,1
1562,وطنتدا,1
1560,القانبيهية,1
1500,طنبا,1
1529,الشقطي,1
1527,الشارمساحي,1
1526,السخاوي,1
1525,الشراريبي,1
1524,السلموني,1
1523,نونين,1
1522,زينون,1
1521,للزبيرية,1
1520,زراتيت,1
1519,ذيبي,1
1518,سربام,1
1517,السدرسي,1
1516,الذيبة,1
1515,السندفائي,1
1514,لطبلاوة,1
1513,لقيسارية,1
1512,ك+ الأول,1
1511,لقوص,1
1510,القويسني,1
1509,وهرمز,1
1508,الأجر,1
1507,الصندلي,1
1506,لغراقة,1
1505,العياشي,1
1504,البرشكي,1
1503,العيزري,1
1502,العيزرية,1
1501,لطلخا,1
1528,حيص,1
1530,الشغري,1
1559,أملاق زائد,1
1531,شرجه,1
1558,بيدمر,1
1557,بالاتابكية,1
1556,بالزواية,1
1555,وبالبيبرسية,1
1554,بيت وجاهة,1
1553,الإيوان,1
1552,بشقان,1
1551,املحلة,1
1550,لعبك,1
1549,خربة روحاء,1
1548,وقتابل,1
1547,ألدكن,1
1546,بكلبرجا,1
1545,بالنابتية,1
1544,الروضة النبوية,1
1543,ازلان,1
1542,الخانقاة,1
1541,رمان,1
1540,ترب الأشرف,1
1539,شبري النخلة,1
1538,بالازهروحضر,1
1537,لغنجار,1
1536,هيأ,1
1535,دمش,1
1534,بني عليبة,1
1533,بحارة زويلة,1
1532,وسكندرية,1
2862,بالمليسا,1
